"Language_ID","Feature","Value"
"ale1","pre_hodiernal",0
"ali1","remote_past",0
"ali1","recent_past",0
"ali1","immediate_past",0
"ali1","past_wo_remote",0
"ali1","past",1
"ali1","present",1
"ali1","immediate_future",0
"ali1","remote_future",0
"ali1","future",1
"ali1","non_past",0
"ali1","non_future",0
"ali1","pre_hodiernal",0
"ali2","remote_past",0
"ali2","recent_past",0
"ali2","immediate_past",0
"ali2","past_wo_remote",0
"ali2","past",1
"ali2","present",1
"ali2","immediate_future",0
"ali2","remote_future",0
"ali2","future",1
"ali2","non_past",0
"ali2","non_future",0
"ali2","pre_hodiernal",0
"ama1","remote_past",0
"ama1","recent_past",0
"ama1","immediate_past",0
"ama1","past_wo_remote",0
"ama1","past",1
"ama1","present",0
"ama1","immediate_future",0
"ama1","remote_future",0
"ama1","future",0
"ama1","non_past",0
"ama1","non_future",0
"ama1","pre_hodiernal",0
"ana1","remote_past",1
"ana1","recent_past",1
"ana1","immediate_past",1
"ana1","past_wo_remote",0
"ana1","past",0
"ana1","present",0
"ana1","immediate_future",0
"ana1","remote_future",0
"ana1","future",0
"ana1","non_past",1
"ana1","non_future",0
"ana1","pre_hodiernal",0
"ang1","remote_past",0
"ang1","recent_past",0
"ang1","immediate_past",0
"ang1","past_wo_remote",0
"ang1","past",1
"ang1","present",1
"ang1","immediate_future",0
"ang1","remote_future",0
"ang1","future",1
"ang1","non_past",0
"ang1","non_future",0
"ang1","pre_hodiernal",0
"ani1","remote_past",0
"ani1","recent_past",0
"ani1","immediate_past",0
"ani1","past_wo_remote",0
"ani1","past",1
"ani1","present",1
"ani1","immediate_future",0
"ani1","remote_future",0
"ani1","future",1
"ani1","non_past",0
"ani1","non_future",0
"ani1","pre_hodiernal",0
"aní1","remote_past",0
"aní1","recent_past",0
"aní1","immediate_past",0
"aní1","past_wo_remote",0
"aní1","past",1
"aní1","present",0
"aní1","immediate_future",0
"aní1","remote_future",0
"aní1","future",1
"aní1","non_past",0
"aní1","non_future",0
"aní1","pre_hodiernal",0
"ans1","remote_past",0
"ans1","recent_past",0
"ans1","immediate_past",0
"ans1","past_wo_remote",0
"ans1","past",1
"ans1","present",0
"ans1","immediate_future",0
"ans1","remote_future",0
"ans1","future",1
"ans1","non_past",0
"ans1","non_future",0
"ans1","pre_hodiernal",0
"ara1","remote_past",0
"ara1","recent_past",0
"ara1","immediate_past",0
"ara1","past_wo_remote",0
"ara1","past",1
"ara1","present",0
"ara1","immediate_future",0
"ara1","remote_future",0
"ara1","future",0
"ara1","non_past",0
"ara1","non_future",0
"ara1","pre_hodiernal",0
"ara2","remote_past",0
"ara2","recent_past",0
"ara2","immediate_past",0
"ara2","past_wo_remote",0
"ara2","past",1
"ara2","present",0
"ara2","immediate_future",0
"ara2","remote_future",0
"ara2","future",0
"ara2","non_past",0
"ara2","non_future",0
"ara2","pre_hodiernal",0
"asy1","remote_past",0
"asy1","recent_past",0
"asy1","immediate_past",0
"asy1","past_wo_remote",0
"asy1","past",1
"asy1","present",0
"asy1","immediate_future",0
"asy1","remote_future",0
"asy1","future",0
"asy1","non_past",0
"asy1","non_future",0
"asy1","pre_hodiernal",0
"ati1","remote_past",1
"ati1","recent_past",1
"ati1","immediate_past",1
"ati1","past_wo_remote",0
"ati1","past",0
"ati1","present",0
"ati1","immediate_future",0
"ati1","remote_future",0
"ati1","future",1
"ati1","non_past",0
"ati1","non_future",0
"ati1","pre_hodiernal",0
"awa1","remote_past",0
"awa1","recent_past",0
"awa1","immediate_past",0
"awa1","past_wo_remote",0
"awa1","past",1
"awa1","present",1
"awa1","immediate_future",0
"awa1","remote_future",0
"awa1","future",1
"awa1","non_past",0
"awa1","non_future",0
"awa1","pre_hodiernal",0
"aya1","remote_past",0
"aya1","recent_past",0
"aya1","immediate_past",0
"aya1","past_wo_remote",0
"aya1","past",1
"aya1","present",0
"aya1","immediate_future",0
"aya1","remote_future",0
"aya1","future",0
"aya1","non_past",0
"aya1","non_future",0
"aya1","pre_hodiernal",0
"ayi1","remote_past",0
"ayi1","recent_past",0
"ayi1","immediate_past",0
"ayi1","past_wo_remote",0
"ayi1","past",1
"ayi1","present",1
"ayi1","immediate_future",0
"ayi1","remote_future",0
"ayi1","future",0
"ayi1","non_past",1
"ayi1","non_future",0
"ayi1","pre_hodiernal",0
"baa1","remote_past",0
"baa1","recent_past",0
"baa1","immediate_past",0
"baa1","past_wo_remote",0
"baa1","past",1
"baa1","present",1
"baa1","immediate_future",0
"baa1","remote_future",0
"baa1","future",1
"baa1","non_past",0
"baa1","non_future",0
"baa1","pre_hodiernal",0
"bar1","remote_past",1
"bar1","recent_past",1
"bar1","immediate_past",1
"bar1","past_wo_remote",0
"bar1","past",0
"bar1","present",0
"bar1","immediate_future",0
"bar1","remote_future",0
"bar1","future",1
"bar1","non_past",0
"bar1","non_future",0
"bar1","pre_hodiernal",0
"bay1","remote_past",0
"bay1","recent_past",0
"bay1","immediate_past",0
"bay1","past_wo_remote",0
"bay1","past",0
"bay1","present",0
"bay1","immediate_future",0
"bay1","remote_future",0
"bay1","future",0
"bay1","non_past",0
"bay1","non_future",0
"bay1","pre_hodiernal",0
"bul1","remote_past",0
"bul1","recent_past",0
"bul1","immediate_past",0
"bul1","past_wo_remote",0
"bul1","past",1
"bul1","present",1
"bul1","immediate_future",0
"bul1","remote_future",0
"bul1","future",1
"bul1","non_past",0
"bul1","non_future",0
"bul1","pre_hodiernal",0
"car1","remote_past",0
"car1","recent_past",0
"car1","immediate_past",0
"car1","past_wo_remote",0
"car1","past",0
"car1","present",0
"car1","immediate_future",0
"car1","remote_future",0
"car1","future",0
"car1","non_past",0
"car1","non_future",0
"car1","pre_hodiernal",0
"ceb1","remote_past",0
"ceb1","recent_past",0
"ceb1","immediate_past",0
"ceb1","past_wo_remote",0
"ceb1","past",0
"ceb1","present",0
"ceb1","immediate_future",0
"ceb1","remote_future",0
"ceb1","future",0
"ceb1","non_past",0
"ceb1","non_future",0
"ceb1","pre_hodiernal",0
"chi1","remote_past",0
"chi1","recent_past",0
"chi1","immediate_past",0
"chi1","past_wo_remote",0
"chi1","past",1
"chi1","present",1
"chi1","immediate_future",0
"chi1","remote_future",0
"chi1","future",1
"chi1","non_past",0
"chi1","non_future",0
"chi1","pre_hodiernal",0
"chí1","remote_past",1
"chí1","recent_past",1
"chí1","immediate_past",1
"chí1","past_wo_remote",0
"chí1","past",0
"chí1","present",1
"chí1","immediate_future",0
"chí1","remote_future",0
"chí1","future",1
"chí1","non_past",0
"chí1","non_future",0
"chí1","pre_hodiernal",0
"dic1","remote_past",0
"dic1","recent_past",0
"dic1","immediate_past",0
"dic1","past_wo_remote",0
"dic1","past",1
"dic1","present",1
"dic1","immediate_future",0
"dic1","remote_future",0
"dic1","future",1
"dic1","non_past",0
"dic1","non_future",0
"dic1","pre_hodiernal",0
"ean1","remote_past",0
"ean1","recent_past",0
"ean1","immediate_past",0
"ean1","past_wo_remote",0
"ean1","past",1
"ean1","present",0
"ean1","immediate_future",0
"ean1","remote_future",0
"ean1","future",0
"ean1","non_past",0
"ean1","non_future",0
"ean1","pre_hodiernal",0
"ebo1","remote_past",1
"ebo1","recent_past",1
"ebo1","immediate_past",1
"ebo1","past_wo_remote",0
"ebo1","past",0
"ebo1","present",0
"ebo1","immediate_future",1
"ebo1","remote_future",1
"ebo1","future",0
"ebo1","non_past",0
"ebo1","non_future",0
"ebo1","pre_hodiernal",1
"eca1","remote_past",0
"eca1","recent_past",0
"eca1","immediate_past",0
"eca1","past_wo_remote",0
"eca1","past",0
"eca1","present",0
"eca1","immediate_future",0
"eca1","remote_future",0
"eca1","future",1
"eca1","non_past",0
"eca1","non_future",1
"eca1","pre_hodiernal",0
"eja1","remote_past",0
"eja1","recent_past",0
"eja1","immediate_past",0
"eja1","past_wo_remote",0
"eja1","past",1
"eja1","present",1
"eja1","immediate_future",0
"eja1","remote_future",0
"eja1","future",1
"eja1","non_past",0
"eja1","non_future",0
"eja1","pre_hodiernal",0
"ele1","remote_past",0
"ele1","recent_past",0
"ele1","immediate_past",0
"ele1","past_wo_remote",0
"ele1","past",1
"ele1","present",0
"ele1","immediate_future",0
"ele1","remote_future",0
"ele1","future",0
"ele1","non_past",0
"ele1","non_future",0
"ele1","pre_hodiernal",0
"ena1","remote_past",0
"ena1","recent_past",0
"ena1","immediate_past",0
"ena1","past_wo_remote",0
"ena1","past",1
"ena1","present",0
"ena1","immediate_future",0
"ena1","remote_future",0
"ena1","future",0
"ena1","non_past",0
"ena1","non_future",0
"ena1","pre_hodiernal",0
"eng1","remote_past",0
"eng1","recent_past",0
"eng1","immediate_past",0
"eng1","past_wo_remote",0
"eng1","past",1
"eng1","present",1
"eng1","immediate_future",0
"eng1","remote_future",0
"eng1","future",1
"eng1","non_past",0
"eng1","non_future",0
"eng1","pre_hodiernal",0
"ern1","remote_past",0
"ern1","recent_past",0
"ern1","immediate_past",0
"ern1","past_wo_remote",0
"ern1","past",1
"ern1","present",1
"ern1","immediate_future",0
"ern1","remote_future",0
"ern1","future",1
"ern1","non_past",0
"ern1","non_future",0
"ern1","pre_hodiernal",0
"ern2","remote_past",0
"ern2","recent_past",0
"ern2","immediate_past",0
"ern2","past_wo_remote",0
"ern2","past",1
"ern2","present",1
"ern2","immediate_future",0
"ern2","remote_future",0
"ern2","future",1
"ern2","non_past",0
"ern2","non_future",0
"ern2","pre_hodiernal",0
"ern3","remote_past",0
"ern3","recent_past",0
"ern3","immediate_past",0
"ern3","past_wo_remote",0
"ern3","past",1
"ern3","present",1
"ern3","immediate_future",0
"ern3","remote_future",0
"ern3","future",1
"ern3","non_past",0
"ern3","non_future",0
"ern3","pre_hodiernal",0
"ese1","remote_past",0
"ese1","recent_past",0
"ese1","immediate_past",0
"ese1","past_wo_remote",0
"ese1","past",1
"ese1","present",1
"ese1","immediate_future",0
"ese1","remote_future",0
"ese1","future",0
"ese1","non_past",1
"ese1","non_future",0
"ese1","pre_hodiernal",0
"ese2","remote_past",0
"ese2","recent_past",0
"ese2","immediate_past",0
"ese2","past_wo_remote",0
"ese2","past",0
"ese2","present",0
"ese2","immediate_future",0
"ese2","remote_future",0
"ese2","future",1
"ese2","non_past",0
"ese2","non_future",0
"ese2","pre_hodiernal",0
"ese3","remote_past",0
"ese3","recent_past",0
"ese3","immediate_past",0
"ese3","past_wo_remote",0
"ese3","past",1
"ese3","present",0
"ese3","immediate_future",0
"ese3","remote_future",0
"ese3","future",1
"ese3","non_past",0
"ese3","non_future",0
"ese3","pre_hodiernal",0
"ese4","remote_past",0
"ese4","recent_past",0
"ese4","immediate_past",0
"ese4","past_wo_remote",0
"ese4","past",1
"ese4","present",1
"ese4","immediate_future",0
"ese4","remote_future",0
"ese4","future",1
"ese4","non_past",0
"ese4","non_future",0
"ese4","pre_hodiernal",0
"ese5","remote_past",0
"ese5","recent_past",0
"ese5","immediate_past",0
"ese5","past_wo_remote",0
"ese5","past",1
"ese5","present",0
"ese5","immediate_future",0
"ese5","remote_future",0
"ese5","future",0
"ese5","non_past",0
"ese5","non_future",0
"ese5","pre_hodiernal",0
"ese6","remote_past",0
"ese6","recent_past",0
"ese6","immediate_past",0
"ese6","past_wo_remote",0
"ese6","past",0
"ese6","present",0
"ese6","immediate_future",0
"ese6","remote_future",0
"ese6","future",0
"ese6","non_past",0
"ese6","non_future",0
"ese6","pre_hodiernal",0
"esi1","remote_past",0
"esi1","recent_past",0
"esi1","immediate_past",0
"esi1","past_wo_remote",0
"esi1","past",0
"esi1","present",0
"esi1","immediate_future",0
"esi1","remote_future",0
"esi1","future",0
"esi1","non_past",0
"esi1","non_future",0
"esi1","pre_hodiernal",0
"est1","remote_past",0
"est1","recent_past",0
"est1","immediate_past",0
"est1","past_wo_remote",0
"est1","past",0
"est1","present",0
"est1","immediate_future",0
"est1","remote_future",0
"est1","future",1
"est1","non_past",0
"est1","non_future",0
"est1","pre_hodiernal",0
"ets1","remote_past",0
"ets1","recent_past",0
"ets1","immediate_past",0
"ets1","past_wo_remote",0
"ets1","past",1
"ets1","present",0
"ets1","immediate_future",0
"ets1","remote_future",0
"ets1","future",0
"ets1","non_past",0
"ets1","non_future",0
"ets1","pre_hodiernal",0
"eve1","remote_past",0
"eve1","recent_past",0
"eve1","immediate_past",0
"eve1","past_wo_remote",0
"eve1","past",0
"eve1","present",0
"eve1","immediate_future",0
"eve1","remote_future",0
"eve1","future",0
"eve1","non_past",0
"eve1","non_future",0
"eve1","pre_hodiernal",0
"ewa1","remote_past",1
"ewa1","recent_past",0
"ewa1","immediate_past",0
"ewa1","past_wo_remote",0
"ewa1","past",1
"ewa1","present",1
"ewa1","immediate_future",0
"ewa1","remote_future",0
"ewa1","future",1
"ewa1","non_past",0
"ewa1","non_future",0
"ewa1","pre_hodiernal",0
"fij1","remote_past",0
"fij1","recent_past",0
"fij1","immediate_past",0
"fij1","past_wo_remote",0
"fij1","past",1
"fij1","present",0
"fij1","immediate_future",0
"fij1","remote_future",0
"fij1","future",0
"fij1","non_past",0
"fij1","non_future",0
"fij1","pre_hodiernal",0
"fin1","remote_past",0
"fin1","recent_past",0
"fin1","immediate_past",0
"fin1","past_wo_remote",0
"fin1","past",1
"fin1","present",1
"fin1","immediate_future",0
"fin1","remote_future",0
"fin1","future",0
"fin1","non_past",1
"fin1","non_future",0
"fin1","pre_hodiernal",0
"geo1","remote_past",0
"geo1","recent_past",0
"geo1","immediate_past",0
"geo1","past_wo_remote",0
"geo1","past",1
"geo1","present",1
"geo1","immediate_future",0
"geo1","remote_future",0
"geo1","future",1
"geo1","non_past",0
"geo1","non_future",0
"geo1","pre_hodiernal",0
"gny1","remote_past",1
"gny1","recent_past",0
"gny1","immediate_past",1
"gny1","past_wo_remote",0
"gny1","past",1
"gny1","present",0
"gny1","immediate_future",0
"gny1","remote_future",0
"gny1","future",1
"gny1","non_past",0
"gny1","non_future",0
"gny1","pre_hodiernal",0
"gua1","remote_past",0
"gua1","recent_past",0
"gua1","immediate_past",0
"gua1","past_wo_remote",0
"gua1","past",1
"gua1","present",0
"gua1","immediate_future",0
"gua1","remote_future",0
"gua1","future",0
"gua1","non_past",0
"gua1","non_future",0
"gua1","pre_hodiernal",0
"gun1","remote_past",0
"gun1","recent_past",0
"gun1","immediate_past",0
"gun1","past_wo_remote",0
"gun1","past",0
"gun1","present",0
"gun1","immediate_future",0
"gun1","remote_future",0
"gun1","future",0
"gun1","non_past",0
"gun1","non_future",0
"gun1","pre_hodiernal",0
"hai1","remote_past",0
"hai1","recent_past",0
"hai1","immediate_past",0
"hai1","past_wo_remote",0
"hai1","past",0
"hai1","present",0
"hai1","immediate_future",0
"hai1","remote_future",0
"hai1","future",1
"hai1","non_past",0
"hai1","non_future",0
"hai1","pre_hodiernal",0
"hei1","remote_past",0
"hei1","recent_past",0
"hei1","immediate_past",0
"hei1","past_wo_remote",0
"hei1","past",1
"hei1","present",0
"hei1","immediate_future",0
"hei1","remote_future",0
"hei1","future",0
"hei1","non_past",0
"hei1","non_future",0
"hei1","pre_hodiernal",0
"hoe1","remote_past",1
"hoe1","recent_past",0
"hoe1","immediate_past",1
"hoe1","past_wo_remote",1
"hoe1","past",0
"hoe1","present",1
"hoe1","immediate_future",0
"hoe1","remote_future",0
"hoe1","future",1
"hoe1","non_past",0
"hoe1","non_future",0
"hoe1","pre_hodiernal",0
"hui1","remote_past",0
"hui1","recent_past",0
"hui1","immediate_past",0
"hui1","past_wo_remote",0
"hui1","past",1
"hui1","present",0
"hui1","immediate_future",0
"hui1","remote_future",0
"hui1","future",0
"hui1","non_past",1
"hui1","non_future",0
"hui1","pre_hodiernal",0
"hun1","remote_past",0
"hun1","recent_past",0
"hun1","immediate_past",0
"hun1","past_wo_remote",0
"hun1","past",1
"hun1","present",1
"hun1","immediate_future",0
"hun1","remote_future",0
"hun1","future",1
"hun1","non_past",0
"hun1","non_future",0
"hun1","pre_hodiernal",0
"ida1","remote_past",0
"ida1","recent_past",0
"ida1","immediate_past",0
"ida1","past_wo_remote",0
"ida1","past",0
"ida1","present",0
"ida1","immediate_future",0
"ida1","remote_future",0
"ida1","future",1
"ida1","non_past",0
"ida1","non_future",0
"ida1","pre_hodiernal",0
"ild1","remote_past",0
"ild1","recent_past",0
"ild1","immediate_past",0
"ild1","past_wo_remote",0
"ild1","past",0
"ild1","present",0
"ild1","immediate_future",0
"ild1","remote_future",0
"ild1","future",1
"ild1","non_past",0
"ild1","non_future",1
"ild1","pre_hodiernal",0
"ili1","remote_past",0
"ili1","recent_past",0
"ili1","immediate_past",0
"ili1","past_wo_remote",0
"ili1","past",1
"ili1","present",1
"ili1","immediate_future",0
"ili1","remote_future",0
"ili1","future",1
"ili1","non_past",0
"ili1","non_future",0
"ili1","pre_hodiernal",0
"inã1","remote_past",0
"inã1","recent_past",0
"inã1","immediate_past",0
"inã1","past_wo_remote",0
"inã1","past",0
"inã1","present",0
"inã1","immediate_future",0
"inã1","remote_future",0
"inã1","future",1
"inã1","non_past",0
"inã1","non_future",1
"inã1","pre_hodiernal",0
"ind1","remote_past",0
"ind1","recent_past",0
"ind1","immediate_past",0
"ind1","past_wo_remote",0
"ind1","past",0
"ind1","present",0
"ind1","immediate_future",0
"ind1","remote_future",0
"ind1","future",1
"ind1","non_past",0
"ind1","non_future",0
"ind1","pre_hodiernal",0
"ing1","remote_past",0
"ing1","recent_past",0
"ing1","immediate_past",0
"ing1","past_wo_remote",0
"ing1","past",1
"ing1","present",1
"ing1","immediate_future",0
"ing1","remote_future",0
"ing1","future",1
"ing1","non_past",0
"ing1","non_future",0
"ing1","pre_hodiernal",0
"ing2","remote_past",0
"ing2","recent_past",0
"ing2","immediate_past",0
"ing2","past_wo_remote",0
"ing2","past",1
"ing2","present",0
"ing2","immediate_future",0
"ing2","remote_future",0
"ing2","future",1
"ing2","non_past",0
"ing2","non_future",0
"ing2","pre_hodiernal",0
"ins1","remote_past",0
"ins1","recent_past",0
"ins1","immediate_past",0
"ins1","past_wo_remote",0
"ins1","past",1
"ins1","present",0
"ins1","immediate_future",0
"ins1","remote_future",0
"ins1","future",0
"ins1","non_past",0
"ins1","non_future",0
"ins1","pre_hodiernal",0
"inu1","remote_past",0
"inu1","recent_past",0
"inu1","immediate_past",0
"inu1","past_wo_remote",0
"inu1","past",0
"inu1","present",0
"inu1","immediate_future",0
"inu1","remote_future",0
"inu1","future",0
"inu1","non_past",0
"inu1","non_future",0
"inu1","pre_hodiernal",0
"ira1","remote_past",0
"ira1","recent_past",0
"ira1","immediate_past",0
"ira1","past_wo_remote",0
"ira1","past",1
"ira1","present",0
"ira1","immediate_future",0
"ira1","remote_future",0
"ira1","future",0
"ira1","non_past",0
"ira1","non_future",0
"ira1","pre_hodiernal",0
"ire1","remote_past",1
"ire1","recent_past",0
"ire1","immediate_past",1
"ire1","past_wo_remote",0
"ire1","past",0
"ire1","present",1
"ire1","immediate_future",1
"ire1","remote_future",1
"ire1","future",0
"ire1","non_past",0
"ire1","non_future",0
"ire1","pre_hodiernal",1
"iri1","remote_past",0
"iri1","recent_past",0
"iri1","immediate_past",0
"iri1","past_wo_remote",0
"iri1","past",0
"iri1","present",0
"iri1","immediate_future",0
"iri1","remote_future",0
"iri1","future",1
"iri1","non_past",0
"iri1","non_future",0
"iri1","pre_hodiernal",0
"ita1","remote_past",0
"ita1","recent_past",0
"ita1","immediate_past",0
"ita1","past_wo_remote",0
"ita1","past",1
"ita1","present",1
"ita1","immediate_future",0
"ita1","remote_future",0
"ita1","future",1
"ita1","non_past",0
"ita1","non_future",0
"ita1","pre_hodiernal",0
"iwi1","remote_past",0
"iwi1","recent_past",0
"iwi1","immediate_past",0
"iwi1","past_wo_remote",0
"iwi1","past",1
"iwi1","present",0
"iwi1","immediate_future",0
"iwi1","remote_future",0
"iwi1","future",0
"iwi1","non_past",0
"iwi1","non_future",0
"iwi1","pre_hodiernal",0
"jua1","remote_past",0
"jua1","recent_past",0
"jua1","immediate_past",0
"jua1","past_wo_remote",0
"jua1","past",1
"jua1","present",0
"jua1","immediate_future",0
"jua1","remote_future",0
"jua1","future",0
"jua1","non_past",0
"jua1","non_future",0
"jua1","pre_hodiernal",0
"kah1","remote_past",0
"kah1","recent_past",0
"kah1","immediate_past",0
"kah1","past_wo_remote",0
"kah1","past",1
"kah1","present",0
"kah1","immediate_future",0
"kah1","remote_future",0
"kah1","future",1
"kah1","non_past",0
"kah1","non_future",1
"kah1","pre_hodiernal",0
"kan1","remote_past",0
"kan1","recent_past",0
"kan1","immediate_past",0
"kan1","past_wo_remote",0
"kan1","past",1
"kan1","present",1
"kan1","immediate_future",0
"kan1","remote_future",0
"kan1","future",1
"kan1","non_past",0
"kan1","non_future",0
"kan1","pre_hodiernal",0
"ket1","remote_past",0
"ket1","recent_past",0
"ket1","immediate_past",0
"ket1","past_wo_remote",0
"ket1","past",1
"ket1","present",0
"ket1","immediate_future",0
"ket1","remote_future",0
"ket1","future",0
"ket1","non_past",0
"ket1","non_future",0
"ket1","pre_hodiernal",0
"kha1","remote_past",0
"kha1","recent_past",0
"kha1","immediate_past",0
"kha1","past_wo_remote",0
"kha1","past",1
"kha1","present",0
"kha1","immediate_future",0
"kha1","remote_future",0
"kha1","future",0
"kha1","non_past",0
"kha1","non_future",0
"kha1","pre_hodiernal",0
"lai1","remote_past",0
"lai1","recent_past",0
"lai1","immediate_past",0
"lai1","past_wo_remote",0
"lai1","past",0
"lai1","present",1
"lai1","immediate_future",0
"lai1","remote_future",0
"lai1","future",1
"lai1","non_past",0
"lai1","non_future",0
"lai1","pre_hodiernal",0
"lai2","remote_past",0
"lai2","recent_past",0
"lai2","immediate_past",0
"lai2","past_wo_remote",0
"lai2","past",0
"lai2","present",0
"lai2","immediate_future",0
"lai2","remote_future",0
"lai2","future",0
"lai2","non_past",0
"lai2","non_future",0
"lai2","pre_hodiernal",0
"lak1","remote_past",1
"lak1","recent_past",1
"lak1","immediate_past",1
"lak1","past_wo_remote",0
"lak1","past",0
"lak1","present",1
"lak1","immediate_future",0
"lak1","remote_future",0
"lak1","future",1
"lak1","non_past",0
"lak1","non_future",0
"lak1","pre_hodiernal",0
"las1","remote_past",0
"las1","recent_past",0
"las1","immediate_past",0
"las1","past_wo_remote",0
"las1","past",0
"las1","present",0
"las1","immediate_future",0
"las1","remote_future",0
"las1","future",0
"las1","non_past",0
"las1","non_future",0
"las1","pre_hodiernal",0
"lat1","remote_past",0
"lat1","recent_past",0
"lat1","immediate_past",0
"lat1","past_wo_remote",0
"lat1","past",1
"lat1","present",1
"lat1","immediate_future",0
"lat1","remote_future",0
"lat1","future",1
"lat1","non_past",0
"lat1","non_future",0
"lat1","pre_hodiernal",0
"ley1","remote_past",0
"ley1","recent_past",0
"ley1","immediate_past",0
"ley1","past_wo_remote",0
"ley1","past",1
"ley1","present",0
"ley1","immediate_future",0
"ley1","remote_future",0
"ley1","future",0
"ley1","non_past",0
"ley1","non_future",0
"ley1","pre_hodiernal",0
"lez1","remote_past",0
"lez1","recent_past",0
"lez1","immediate_past",0
"lez1","past_wo_remote",0
"lez1","past",1
"lez1","present",0
"lez1","immediate_future",0
"lez1","remote_future",0
"lez1","future",0
"lez1","non_past",0
"lez1","non_future",0
"lez1","pre_hodiernal",0
"lle1","remote_past",0
"lle1","recent_past",0
"lle1","immediate_past",0
"lle1","past_wo_remote",0
"lle1","past",1
"lle1","present",0
"lle1","immediate_future",0
"lle1","remote_future",0
"lle1","future",0
"lle1","non_past",0
"lle1","non_future",0
"lle1","pre_hodiernal",0
"lof1","remote_past",0
"lof1","recent_past",0
"lof1","immediate_past",0
"lof1","past_wo_remote",0
"lof1","past",1
"lof1","present",0
"lof1","immediate_future",0
"lof1","remote_future",0
"lof1","future",1
"lof1","non_past",0
"lof1","non_future",0
"lof1","pre_hodiernal",0
"log1","remote_past",0
"log1","recent_past",0
"log1","immediate_past",0
"log1","past_wo_remote",0
"log1","past",0
"log1","present",0
"log1","immediate_future",0
"log1","remote_future",0
"log1","future",0
"log1","non_past",0
"log1","non_future",0
"log1","pre_hodiernal",0
"man1","remote_past",0
"man1","recent_past",0
"man1","immediate_past",0
"man1","past_wo_remote",0
"man1","past",1
"man1","present",1
"man1","immediate_future",0
"man1","remote_future",0
"man1","future",1
"man1","non_past",0
"man1","non_future",0
"man1","pre_hodiernal",0
"mat1","remote_past",1
"mat1","recent_past",1
"mat1","immediate_past",1
"mat1","past_wo_remote",0
"mat1","past",0
"mat1","present",1
"mat1","immediate_future",0
"mat1","remote_future",0
"mat1","future",1
"mat1","non_past",0
"mat1","non_future",0
"mat1","pre_hodiernal",1
"mba1","remote_past",0
"mba1","recent_past",0
"mba1","immediate_past",0
"mba1","past_wo_remote",0
"mba1","past",1
"mba1","present",0
"mba1","immediate_future",0
"mba1","remote_future",0
"mba1","future",1
"mba1","non_past",0
"mba1","non_future",0
"mba1","pre_hodiernal",0
